eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
94.75,1.8700000047683716,85.88,0.17000000178813934,989.0,0.01790490187704563,0.2245076447725296,2.1697752475738525,-0.02980317920446396,0.07447130233049393,0.6096078455448151,62.0,15872.0,1033.1713235070001,1015808.0,86.99,0.33000001311302185
91.27,1.7999999523162842,78.28,-0.05999999865889549,984.0,0.02100432850420475,0.2495930939912796,2.1675522327423096,-0.025177203118801117,0.07934419065713882,0.5647680759429932,63.0,16128.0,1049.8482070900009,1032192.0,80.09,-0.14000000059604645
95.69,1.7799999713897705,88.33,-0.17000000178813934,987.0,0.01982172392308712,0.2406412810087204,2.187039613723755,-0.02617303840816021,0.08782491832971573,0.5640851259231567,64.0,16384.0,1066.4957346299998,1048576.0,82.28,0.10999999940395355
89.6,1.4600000381469727,83.72,0.18000000715255737,987.0,0.020054735243320465,0.23529052734375,2.143644332885742,-0.026417195796966553,0.08795750141143799,0.6062363982200623,65.0,16640.0,1083.1265663480008,1064960.0,84.29,0.3400000035762787
104.16,1.840000033378601,84.32,0.5199999809265137,990.0,0.02005370520055294,0.2423095703125,2.1562016010284424,-0.025673680007457733,0.07625467330217361,0.6236751079559326,66.0,16896.0,1099.701768791001,1081344.0,84.89,-0.27000001072883606
93.86,1.559999942779541,85.74,0.25,985.0,0.020963093265891075,0.2430419921875,2.1277456283569336,-0.02888128161430359,0.08792304247617722,0.5991044640541077,67.0,17152.0,1116.3614601820009,1097728.0,84.47,-0.47999998927116394
99.4,1.7100000381469727,89.73,-0.3499999940395355,991.0,0.021267728880047798,0.2528482973575592,2.145768880844116,-0.02555958367884159,0.08715047687292099,0.6007767915725708,68.0,17408.0,1132.9301363840004,1114112.0,84.01,0.46000000834465027
93.06,1.840000033378601,91.22,-0.05000000074505806,992.0,0.020365336909890175,0.2422078400850296,2.1508376598358154,-0.028050417080521584,0.08751580864191055,0.589993953704834,69.0,17664.0,1149.4736266010004,1130496.0,87.53,-0.07999999821186066
94.59,2.059999942779541,85.26,0.27000001072883606,991.0,0.019242577254772186,0.24322509765625,2.1325643062591553,-0.023646347224712372,0.10074987262487411,0.5418609082698822,70.0,17920.0,1166.0422099880016,1146880.0,90.26,0.4000000059604645
93.3,1.9800000190734863,91.52,0.38999998569488525,978.0,0.020215556025505066,0.2380574494600296,2.1467812061309814,-0.027896493673324585,0.0946728065609932,0.5417149662971497,71.0,18176.0,1182.8236854430015,1163264.0,95.0,0.0
96.5,1.6799999475479126,94.32,-0.07000000029802322,988.0,0.020378051325678825,0.2345377653837204,2.133147716522217,-0.028735212981700897,0.0980244055390358,0.5776087641716003,72.0,18432.0,1199.442756732,1179648.0,88.58,-0.28999999165534973
115.0,2.119999885559082,88.99,0.4300000071525574,989.0,0.019385239109396935,0.2438557893037796,2.134857416152954,-0.030097590759396553,0.09255165606737137,0.5928430259227753,73.0,18688.0,1216.049790133,1196032.0,92.6,0.1599999964237213
99.86,1.5499999523162842,87.67,-0.15000000596046448,992.0,0.0206486526876688,0.23760986328125,2.146765947341919,-0.028501667082309723,0.0951797142624855,0.5548900067806244,74.0,18944.0,1232.5885809400006,1212416.0,89.73,0.5099999904632568
94.76,1.2400000095367432,93.74,0.20000000298023224,982.0,0.017948489636182785,0.2214152067899704,2.141878366470337,-0.029798800125718117,0.11222604662179947,0.5600363314151764,75.0,19200.0,1249.296589675001,1228800.0,90.17,0.05000000074505806
104.72,1.9900000095367432,91.57,0.2199999988079071,988.0,0.020519578829407692,0.2383829802274704,2.1190741062164307,-0.028079548850655556,0.08404744416475296,0.6201949417591095,76.0,19456.0,1265.9060772930006,1245184.0,102.25,0.5899999737739563
102.04,2.0899999141693115,83.98,-0.029999999329447746,988.0,0.021934175863862038,0.2496134489774704,2.0806682109832764,-0.029917186126112938,0.10852161049842834,0.6194898188114166,77.0,19712.0,1282.5285592360015,1261568.0,88.23,0.11999999731779099
100.98,1.6299999952316284,91.65,0.7200000286102295,980.0,0.02139151841402054,0.249755859375,2.088855028152466,-0.03070318140089512,0.09100142121315002,0.6769048869609833,78.0,19968.0,1299.2735061410003,1277952.0,95.13,0.1599999964237213
97.44,2.0899999141693115,100.85,-0.019999999552965164,987.0,0.02051428146660328,0.2383219450712204,2.0739598274230957,-0.03156810998916626,0.0920139029622078,0.6777511835098267,79.0,20224.0,1315.8971264249994,1294336.0,96.34,-0.11999999731779099
